,Date,Tweets
117,2022-02-13 19:30:00+00:00,"Margarito #MariachiPunk
 
5th member to show to the #Blockchain gigs. Plays Vihuela and uses his sarape as a security blanket.
 
#MariachiPunks #NFT #NFTs #nftart #pixelart #digitalart #Cryptoart #cryptopunks #nftcollectors #NFTCommunity #NFTcollections
 
https://t.co/lUyV7zzzyq https://t.co/gbUQEjeQq6"
118,2022-02-13 19:24:50+00:00,"Punk 1275 bought for 71.99 ETH ($206,251.35 USD) by 0x91338c from 0x830cc1. https://t.co/TpxkMBtv6s #cryptopunks #ethereum https://t.co/ms023RcF94"
119,2022-02-13 19:23:07+00:00,"👤 CryptoPunks | #cryptopunks #NFT

#1275 sold for 71.99 ETH (208.65K $)

🔗 https://t.co/Adm81IVyhr https://t.co/HsxjaG1woR"
120,2022-02-13 19:18:00+00:00,"Eve Punk digital painting based on #cryptopunks aesthetic.

Every era has shown their different versions of Adam &amp; Eve.

Eve is related to Mind and ethereal affairs.

#NFT #NFTs #nftart #Cryptoart #digitalart #NFTCommunity #NFTcollection #NFTcollections

https://t.co/dDpgfltDtF"
121,2022-02-13 19:12:11+00:00,"The economics behind NFTs - why celebrities such as Justin Bieber, Gwyneth Paltrow and Eminem pour...
https://t.co/7lXJ8aojKz
#BoredApes #Celebrities #CryptoPunks #NFTart #NFTcollector #NFTCommunity #NFTs"
122,2022-02-13 19:11:11+00:00,"GÜNLÜK HABER BÜLTENİ: 

#Bitcoin   #cryptopunks   #NFT   #Ethereum   #Metaverse   #FTX https://t.co/rFPsJVMnfr"
123,2022-02-13 19:05:53+00:00,"Punk 6265 bought for 71 ETH ($205,565.59 USD) by 0x6ca323 from 0x024bcb. https://t.co/MwfWCxA5mE #cryptopunks #ethereum https://t.co/iFW70A0Tue"
124,2022-02-13 18:36:36+00:00,"☢️#nft #crypto
 a record among the collection of #cryptopunks - crypto bank No. 5822 was sold for $23.7 million https://t.co/zKt3E5axll"
125,2022-02-13 18:34:58+00:00,"🥷🏼 ValentinesPunks 🥷🏼

14 random crypto couples to celebrate Valentine’s Day ❤️

14 1/1 #NFTs
0.014 $ETH 
Polygon Blockchain 
@Opensea

#NFTCommunity #NFTGiveaway #cryptopunks #CRYPTOPUNK #valentinesnft #NFTdrop #NFT 

https://t.co/AB97Sk5rOI"
126,2022-02-13 18:17:51+00:00,916 sold for zero bucks 🤔 #cryptopunks #NFT https://t.co/PndKoHyWST
127,2022-02-13 18:08:38+00:00,"Your NFT is listed!
Woot! You've listed crypto punke Dompy.

https://t.co/aUN3Y7aDyG

#CRYPTOPUNK #cryptopunks #blockchain #artwork #NFTartist #NFTCommunity #NFTs #NFT #OpenSeaNFT #NFTartists #Bitcoin https://t.co/HPnizawjlU"
128,2022-02-13 18:07:49+00:00,"Punk 916 bought for 105 ETH ($302,423.10 USD) by 0xbca231 from 0x3aeacb. https://t.co/gsxpgqYaS3 #cryptopunks #ethereum https://t.co/aaCWLlqGG2"
129,2022-02-13 17:47:19+00:00,Me OMW to find the man who’s going to propose to me with a crypto punk 😂 #NFTCommunity #nftmemes #cryptopunks https://t.co/gWizpTxvJZ
130,2022-02-13 17:33:44+00:00,@BaigaTom @hedera It’s honestly the crypto community as a whole. I used to feel the $HBar community was pretty based but the past few weeks and months they are sounding more desperate and dumb by the day. I only see the original $ETH #cryptopunks and #bayc #nfts holding any serious “nft art” value
131,2022-02-13 17:25:05+00:00,"#CryptoPunks Ethereum NFT Sells for Nearly $24 million USD. 

According to article, #5822 sold for 8,000 ETH (about $23.7 million USD at time of sale). 

#NFT #NFT #ethereum $eth
#digitalart #crypto #cryptocurrencies  https://t.co/NgkOsitQ2N"
132,2022-02-13 17:13:12+00:00,"Coz we need to flex in metaverse 😆 
https://t.co/4kohE693bD

#NFT #cryptopunks #BoredApeYC #nftmemes #CryptoNews #Ethereum #NFTCommunity https://t.co/NdmvWhYayN"
133,2022-02-13 17:12:05+00:00,"Most unique artwork you'll find in my collection is from the 'SEç' sector. Very Rare! Just got listed in #opensea Buy it before anyone else does
https://t.co/d5tErBdzhG
#artwork #CleanNFT #cryptoart #cryptopunks #NFT #NFTs #NFTCommunity #nftcollector #NFTdrop #NFTCollection https://t.co/VoCf8MH509"
134,2022-02-13 16:44:47+00:00,"Krazy Punk # 92334 is available for purchase on my OpenSea

NO GAS FEES (POLYGON)
PRICE: 0.1 ETH
FLOOR PRICE: 0.01 ETH

https://t.co/D72gu2Xynt #cryptopunks #eth #NFTCommunity #PolygonNetwork #OpenSeaNFT #opensea"
135,2022-02-13 16:36:50+00:00,"Punk 8381 bought for 72.95 ETH ($211,454.34 USD) by 0x75cfed from 0x1919db. https://t.co/VE528Ch93D #cryptopunks #ethereum https://t.co/AAhfQW6njD"
136,2022-02-13 16:35:43+00:00,"👤 CryptoPunks | #cryptopunks #NFT

#8381 sold for 72.95 ETH (214.93K $)

🔗 https://t.co/zi7cIKLSXs https://t.co/eLZrvKdn3y"
137,2022-02-13 16:17:00+00:00,"Adam Punk a digital painting inspired in the #cryptopunks aesthetic.

Every era has portrayed Adam &amp; Eve and so the #Blockchain era.

Adam is related to Earthly and Body affairs.

#NFT #NFTs #Cryptoart #digitalart #nftcollectors #NFTcollectibles

https://t.co/CDAO9sOPE8"
138,2022-02-13 16:16:35+00:00,"Punk 5822 bought for 8,000 ETH ($23,702,160.16 USD) by 0x69c488 from 0x7eb28b. @dt_chain 🔥💪👍
#NFT #cryptopunks #ethereum"
139,2022-02-13 16:14:12+00:00,https://t.co/NzO3TRXT2K. A charming name that describes a place in the blockchain world. Great fit for #Cryptos #blockchain #Metaverse #cryptocurrencies #Crypto #NFTs #cryptopunks @cryptodomainok Make it yours for $499 at https://t.co/0UpIlLJ1Er https://t.co/zpz9voU6OC
140,2022-02-13 15:51:51+00:00,"Gm/Gn #nftcollectors 👋

Sparkle Punk 810✨
just dropped on the #Ethereum #blockchain ⭐

Collect this 1/1 #NFT now
👉 https://t.co/VIF7J8zP9B

#nftcollectibles #nftart #cryptoartist #nfts #nftartist #nftcommunity #cryptoart #eth #openseaNFT #bitcoin  #cryptopunks #crypto https://t.co/TbyaLpJ8zh"
141,2022-02-13 15:50:25+00:00,"🐳 Big Sale Alert: 
CryptoPunk 8392 sold for 119.99 ETH ($353.72K)

Add your Drop on Best NFT Calendar for Free
⚡️ https://t.co/whDdRDbmh3

#NFT #NFTs  #NFTCommunity #nftcollector #NFTDrop #NFTinvestor #cryptopunks https://t.co/FoYM34pnBd"
142,2022-02-13 15:45:13+00:00,"""Reduced Punks"" is 6x6 pixel version of #cryptopunks 
since nobody needs 576 pixels. 36 is enough.

https://t.co/VqxCddZBDs
#nft #nfts #NFTCommunity #NFTProject #NFTartist"
143,2022-02-13 15:42:24+00:00,NFT idea- bored Tapeworms instead of bored apes. #NFT #NFTs #NewNFTProfilePic #cryptopunks #NFTsAreDumb
144,2022-02-13 15:40:11+00:00,"Guys, join Discord to learn more about Black Eggs🥳

☑https://t.co/xDxhkZnzJB

#NFT #Discord #nftart #BlackEggs #nfts #nftcollectors #nftcollector #NFTGiveaways #cryptopunks #BoredApeYC #CloneX #Azuki 
#NFTCommumity"
145,2022-02-13 15:38:53+00:00,"And here's another 3d Visceral Artwork of mine also listed now in #opensea 
Check it out too-
https://t.co/d5tErBdzhG
#NFT #NFTs #NFTCommunity #OpenSeaNFT #cryptopunks #nftcollector #NFTdrop https://t.co/5FMWbYVLFx"
146,2022-02-13 15:22:33+00:00,"Starting to see more profilepictures of @Maiarpunks lately. Love it!🧙🏼‍♂️⚡️❤️

#ElrondNFTs #ElrondCommunity #EGLD #cryptopunks https://t.co/bjTfa0Ldkc"
147,2022-02-13 15:20:12+00:00,"🎨 @cryptopunk
🖼 @opensea 

The biggest Crypto Punk purchase in history has been executed 
⁠
Crypto Punk (#5822) has just been sold for a record-breaking 8,000 ETH, which equals more than $23,700,000⁠.⁠ 🤯

#cryptopunks #NFTSale #NFTCommunity #CRYPTOPUNK #NFTs #nftart https://t.co/YGH2fe32vb"
148,2022-02-13 15:04:54+00:00,Record high 😳🔥 #NFT #cryptopunks #NewNFTProfilePic https://t.co/2eagWg9xAB
149,2022-02-13 14:49:23+00:00,Check out my NFT listing on OpenSea! https://t.co/GInHoCMaUy via @opensea #nftart #cryptopunks #nft #NFTCommunity #NFTGiveaway #NFTGiveaway
150,2022-02-13 14:46:27+00:00,"Increíble: Ayer se vendió este #NFT de @larvalabs #cryptopunks en 8.000 ETH unos 23,7 millones de dólares aproximadamente.
La colección consta de 10.000 avatares y solo 9 son extraterrestres como este, lo que le da su rareza. https://t.co/bk2cEWyrJZ"
151,2022-02-13 14:38:27+00:00,"If you are in #ELROND, You cant miss the OG #elrondpunks, first NFT collection on ELROND.  Might be the next #cryptopunks. Here's my #epunks cartel ❤️🚀🔥
$EGLD $MEX $LKMEX #NFTs #ElrondNFTs #ElrondPunks #ePunks @ElrondPunks https://t.co/qB1DBT6Lva"
152,2022-02-13 14:12:43+00:00,"What are your thoughts on RIGHT facing vs LEFT facing NFT's? #NFT 🤔🤔🤔🤔
Projects: #CloneX #cryptopunks #Creepz #AzukiZen https://t.co/lHasIGKkBX"
153,2022-02-13 13:48:25+00:00,"CryptoPunks in real life vs Dead Punks in real life.

P.S - I've practically finished these now, the zombies are looking good and almost done. I expect a launch date in February. 

For every 5 Dead Punks you own, you get a 3D Dead Punk FREE (JUST PAY GAS)

#cryptopunks #deadpunks https://t.co/xm5Jdj2AjU"
154,2022-02-13 13:46:26+00:00,"Punk 4426 bought for 75 ETH ($220,724.25 USD) by 0xc88e41 from 0xf00f54. https://t.co/YhZNgnXTyl #cryptopunks #ethereum https://t.co/yWhJPKuajV"
155,2022-02-13 13:17:00+00:00,"Eve Punk lives in the #Blockchain garden of Eden.

#NFT #nftart #nftcollectors #Cryptoart #NFTcollections #NFTCommunity #NFTs #cryptopunks

https://t.co/dDpgflLeld"
156,2022-02-13 12:56:34+00:00,"It is inspiring news for the #NFT marketplace on #Ethereum that #CryptoPunks got a record sale despite the recent downturn.

If you are a supporter of them like us, Join our OASIS: Going Meta #NFTs exhibition featuring #CryptoPunks Taipei, Taiwan😉. 

https://t.co/z7yYhoBVDr"
157,2022-02-13 12:31:00+00:00,In my opinion for this amount should be something more impressive #NFTs #cryptopunks # https://t.co/P1IT8pxXFx
158,2022-02-13 12:05:16+00:00,"🥷🏼 ValentinesPunks 🥷🏼

14 random crypto couples to celebrate Valentine’s Day ❤️

14 1/1 #NFTs
0.014 $ETH 
Polygon Blockchain 
@Opensea

#NFTCommunity #NFTGiveaway #cryptopunks #CRYPTOPUNK #valentinesnft #NFTdrop #NFT 

https://t.co/law4so6UeB"
159,2022-02-13 12:03:36+00:00,"Punk #5822 just sold for 8000 $ETH ($23.7M)

This is the highest sale EVER in the #cryptopunks collection

And the second highest #NFT sale to date!

Historic. Congrats to the buyer @dt_chain https://t.co/JDpirABa53"
160,2022-02-13 11:47:16+00:00,"Gm/Gn #nftcollectors 👋

Sparkle Punk 805✨
just dropped on the #Ethereum #blockchain 💥

Collect this 1/1 #NFT now
👉 https://t.co/bGvtHa1CRH

#nftcollectibles #nftart #cryptoartist #nfts #nftartist #nftcommunity #cryptoart #eth #openseaNFT #bitcoin  #cryptopunks #crypto https://t.co/9Mue5tHtND"
161,2022-02-13 11:30:51+00:00,"Crypto punk NFT was sold roughly around $24 million and this is insane..
#cryptopunks #NFTs #Cryptos https://t.co/m8n0XPq2nd"
162,2022-02-13 11:25:25+00:00,"My first v1 #cryptopunks drop is underway, keep your eyes peeled. #NFTs"
163,2022-02-13 11:25:24+00:00,"Last night has been sold a #cryptopunks at 8000 eth (23 million dollars) ….Probably Nothing🚀🚀🚀

#NFTCommunity #nft #NFTProject #nftart"
164,2022-02-13 10:51:11+00:00,"Mirad como una sola venta potente, puede hypear y hacer explotar las ventas de una colección, increible no? #nft #nfts #OpenSeaNFT #cryptopunks https://t.co/fjqZiu8Bkm"
165,2022-02-13 10:50:17+00:00,"GM! Madre mía el picazo de volumen de ayer no? Mucho que ver con #cryptopunks , después de la venta de 23M$ de ayer, se han empezado a tradear mucho más, ahora o paso otra foto! #OpenSeaNFT #NFT https://t.co/g6rwOYOOID"
166,2022-02-13 10:47:50+00:00,"The buyer is Deepak Thapliyal, CEO of Chain who goes by the name Deepak.eth on the Blockchain. #NFTs #8000ETH #cryptopunks"
167,2022-02-13 10:47:50+00:00,"The biggest ever Crypto Punk purchase in history has been executed. According to reports, Crypto Punk (#5822) has been sold for a record breaking 8,000ETH, which equals more than $23,700,000. #NFTs #8000ETH #CryptoNews #cryptopunks https://t.co/HYy4Kv2XR1"
168,2022-02-13 10:43:34+00:00,"https://t.co/elpdir6sec for sale
#nft #metaverse #cryptopunks #rarible #opensea #NiftyGateway"
169,2022-02-13 10:39:00+00:00,"Every mint of a https://t.co/8LtygreOYL earns you a #airdrop of the forthcoming $PBUCKS token! 🔥

About $PBUCKS:  https://t.co/3KMVTw2OFJ

Mint your NFT: https://t.co/8LtygreOYL

#PolygonNFT #Polygon #matic #NFT #nftcollector #NFTCollection #NFTCommumity #cryptopunks #NFTs https://t.co/AyXMUl1ZiQ"
170,2022-02-13 10:37:52+00:00,"crypto punk sold for 8000 $ETH 
😳 

#cryptopunks #ETH #nft #NFTCommunity #cryptopunk"
171,2022-02-13 10:31:47+00:00,#cryptopunk #nft #nfts #nftart #ethereum #crypto #digitalart #cryptoart #opensea #nftcommunity #blockchain #nftcollector #cryptopunks #bitcoin #nftartist #art #nftcollectors #cryptocurrency #rarible #eth #cryptoartist #digitalartist #artoftheday #raredigitalart #nftdrop https://t.co/uuOJ2nTTci
172,2022-02-13 10:21:21+00:00,"Punk 434 bought for 72.5 ETH ($211,532.52 USD) by 0x1919db from 0x0256c2. https://t.co/JAVXI6wCTN #cryptopunks #ethereum https://t.co/hS2kiIXeMJ"
173,2022-02-13 10:16:00+00:00,"Adam Punk lives in the #Blockchain Garden of Eden.

#NFT #NFTs #nftart #Cryptoart #digitalart #nftcollectors #OpenSeaNFT #digitalpainting #NFTcollection #NFTcollections #cryptopunks

https://t.co/CDAO9sOPE8"
174,2022-02-13 10:13:53+00:00,"@WhaleCoinTalk Wow. I don't know why he is buying just a digital art for that much money 🤣. Anyway it's good for NFT sector.
#NFT #cryptopunks"
175,2022-02-13 10:07:48+00:00,"Imagine finding this video when it came out 3 years ago 😭😭😭

https://t.co/B6908oIoFL

#cryptopunks #punks #nft"
176,2022-02-13 10:00:02+00:00,"🚨BREAKING🚨

#NFTs continue to attract interest for high-end transactions, as Chain's CEO, Deepak Thapliyal, recently purchased CryptoPunk #5822 for roughly $24 million.

#Whalecointalk #CryptocurrencyNews #CryptoPunks #ETH https://t.co/TqseR8acdD"
177,2022-02-13 09:58:03+00:00,Rare Alien CryptoPunk NFT Sells for $23.7 Million https://t.co/QA9xzEQqxa #Markets #CryptoPunks #nft https://t.co/qLx1aMMvNe
178,2022-02-13 09:32:25+00:00,"Every single Punk is unique at https://t.co/8LtygreOYL ~ new, unique attributes and styles!

Mint: https://t.co/8LtygreOYL

#PolygonNFT #Polygon #matic #NFT #nftcollector #NFTCollection #NFTCommumity #cryptopunks #NFTs https://t.co/oI61kNq9Er"
179,2022-02-13 09:26:11+00:00,"It's not the Art but the Artist name that sells.... (except Mona Lisa)
#NFT #OpenSeaNFT #cryptopunks #BAYC"
180,2022-02-13 09:18:01+00:00,"🧦GM🧦

You only have to choose the socks color for your @PunksV3 

#nft #NFTCommunity #NFTcollection #NFTs #nftcollector #NFTcollectibles #v3punks #cryptopunks https://t.co/y71jrkX8t9"
181,2022-02-13 09:12:14+00:00,"3/9 sold 
Make it 6/9 so I can celebrate valentines day😅
#NFT #cryptopunks #CRYPTOPUNK #ETH #Ethereum #BAYC #nftcollectors #NFTCommunity https://t.co/aHf20pNZd1"
182,2022-02-13 09:11:36+00:00,"Punk 916 has a new bid of 105 ETH ($307,651.05 USD) placed by 0xbca231. https://t.co/6atBZ1cnhn… 

#cryptopunks #ethereum #NFT #nftcollector https://t.co/rf0lXppPC0"
183,2022-02-13 09:09:52+00:00,"🎨Congrats @dt_chain of @Chain on your 8000 ETH #cryptopunks #NFT 

How about a swap for a couple of mine on the @LooksRareNFT marketplace? 
https://t.co/Ysf9lIWUWy 🎨

#NFTs #nftcollector #NFTartist #NFTCommunity #NFTProject #NFTCollection #opensea #mintable https://t.co/D2Gx6QADxM"
184,2022-02-13 08:52:18+00:00,"Punk 916 has a new bid of 105 ETH ($307,651.05 USD) placed by 0xbca231. https://t.co/gsxpgqYaS3 #cryptopunks #ethereum https://t.co/Rv4uVxq3gj"
185,2022-02-13 08:51:53+00:00,This is an example why we chose #blockchain! If that money was sat in our bank it would probably be worth half the value now and then people worry about Pathetic interest rate hikes 🤷‍♂️I know which I chose. #NFT #NFTCommunity #Crypto #cryptopunks https://t.co/rnZtIrSgmK
186,2022-02-13 08:49:12+00:00,"Is the Gang Leader talking about @dt_chain when he says they can do F*king anything? 

Well, #BigFatCats may not cost him 8000 ETH though... but, who knows!!! 

#NFT #Cryptopunks #8000ETH #NFTCommunity https://t.co/6wMjFHq9LW"
187,2022-02-13 08:48:01+00:00,"Punk 5822 bought for 8,000 ETH ($23,702,160.16 USD) by 0x69c488 from 0x7eb28b

#cryptopunks #ethereum #NFT #NFTCommunity #NFTartist #nftcollectors https://t.co/sPKypXk9KM"
188,2022-02-13 08:46:52+00:00,"#cryptopunksfloorhistory Sunday Update:

Larva Labs floor: 69.89Ξ 📈
https://t.co/hSfxyI0xkF

#CryptoPunks #CryptoPunk #NFT $ETH https://t.co/0tlk46FZ2o"
189,2022-02-13 08:46:27+00:00,"Questo #NFT è stato venduto per circa 24 milioni di dollari. 
Era stato acquistato per 1.600 dollari nel 2017
#cryptopunks https://t.co/QVwfD41VlN"
190,2022-02-13 08:39:40+00:00,Which do you think is a better investment? Real Estate in Spain or a CryptoPunk? #RealEstate #NFT #cryptopunks #investing https://t.co/Tyzc5RZdAA
191,2022-02-13 08:36:50+00:00,"8000 ETH !?!? 

#cryptopunks  #nft  #Ethereum https://t.co/QMqGTHBOW2"
192,2022-02-13 08:30:12+00:00,"Chain CEO Deepak Thapliyal tweeted that he used leverage to purchase the NFT, which smashed the previous top Punk sale.A CryptoPunks NFT sold for 8,000 ETH today, or $23.7 million. It doubles the previous CryptoPunks record of $11.8 million, set last June
#cryptopunks #nft https://t.co/hrRyQIodoQ"
193,2022-02-13 08:22:18+00:00,"Punk 9967 bought for 71.97 ETH ($210,872.82 USD) by 0x7efe9d from 0x60e23d. https://t.co/ViLUbuhQLl #cryptopunks #ethereum https://t.co/1Hh1Mp18VN"
194,2022-02-13 08:19:46+00:00,"3. BAYC is more appealing but these may look obsolete over time;

4. Art is always about meaning. Crypto punks is about crypto and generative first. BAYC is about social influence and status.

5. Crypto punk looks more “art”. (Well, sixth sense)
#nft #nftart #cryptopunks #bayc"
195,2022-02-13 08:14:48+00:00,"JUST IN : 📍

NFT World Rocked! #cryptopunks Has Made The Biggest #NFT Sale In History! A RARE PART OF THE CRYPTOPUNKS NFT COLLECTION TITLED “CRYPTOPUNK 5822” SOLD AT A RECORD PRICE FOR 8,000 ETH. https://t.co/fyyeFD1RUb"
196,2022-02-13 08:04:00+00:00,"NFT Dünyası Sallandı! #CryptoPunks Tarihin En Büyük #NFT Satışını Yaptı!

https://t.co/y3sQvBXaZB"
197,2022-02-13 07:55:59+00:00,"So how many of you have just sold their alien punk for 8000 $eth?
Me       Not me
👇            👇

#cryptopunks #NFT #NFTProject #NFTCommumity #NFTartist #nftcollector #NFTcollections"
198,2022-02-13 07:52:57+00:00,"Who has the Cronos version of this one?
Could be nice to sell it for 23,7 million CRO 😊

#CRO #crofam #Punks #cryptopunks #cronospunk https://t.co/gqnoYIKxOZ"
199,2022-02-13 07:31:50+00:00,"Can we make this a new thing #PunkFollowPunk ?
Where are my @3dFrankenPunks at? LEAVE A FOLLOW!

 #3Dpunks #3vil #punks #frankenpunks #cryptopunks #phunks #WGMI #WAGMI #NFT https://t.co/2G5mWsrxL5"
200,2022-02-13 07:28:00+00:00,"Lalo
 
OG #MariachiPunk
 
Plays the trumpet in the band. Has been unable to sleep due to the recent global crisis.
 
#MariachiPunks #NFT #NFTs #nftart #Cryptoart #digitalart #NFTcollection #NFTCommunity #NFTcollections #cryptopunks
 
https://t.co/vA0qHOsFu3 https://t.co/UbgrvhJPEv"
201,2022-02-13 07:16:00+00:00,"Eve Punk lives in the #Blockchain Garden of Eden with Adam.

#NFT #nftart #NFTartist #NFTCommunity #NFTcollection #digitalart #NFTs #Cryptoart #cryptopunks

https://t.co/dDpgfltDtF"
202,2022-02-13 07:12:56+00:00,"Punk #5822 bought for 8000eth ($23,702,160.16 USD) #nft #NFTCommumity #nftnews #cryptopunks #punks https://t.co/QV399sEBFJ"
203,2022-02-13 06:43:05+00:00,"TikTok star Addison Rae just got into NFTs and they're a hit
https://t.co/WYG9DOR0yG
#banks #Celebrities #CryptoPunks #Minting #NFTCommunity #NFTs"
204,2022-02-13 06:41:27+00:00,"What’s the next #BAYC &amp; #Cryptopunks?

Drop your #NFT and let’s find out together ✌🏼"
205,2022-02-13 06:06:43+00:00,"💥 New Listing: 0x1919 listed CryptoPunk #5209 for sale at 77.95 ETH ($227,536) https://t.co/jCFmE2uNGH #nft #cryptopunks https://t.co/wZ6eFAT1jT"
206,2022-02-13 06:05:55+00:00,"Punk 5822 bought for 8,000 ETH ($23,702,160.16 USD) by 0x69c488 from 0x7eb28b. https://t.co/G9QJgMGY7K… #cryptopunks #ethereum #NFTs #NFTartist #NFTCommunity #NFTProject https://t.co/cMcHXRnEz3"
